,order_id,store_id,to_user_distance,to_user_elevation,total_earning,created_at,oder_id_numerical,day,hour,predict
5767,14423884,900008202,1.3428379005922215,23.5849609375,5500,2017-09-08 18:09:07+00:00,255,8,18,0
5768,14424431,900012474,1.7522833183572637,-60.52001953125,4500,2017-09-08 18:12:06+00:00,441,8,18,0
5769,14425376,900013337,0.3703371504587364,32.680053710937045,5000,2017-09-08 18:16:08+00:00,514,8,18,0
5770,14425222,900006881,2.7621360223444027,21.910766601562045,6500,2017-09-08 18:20:08+00:00,207,8,18,0
5771,14425832,900012790,1.3686175506154494,54.747680664062045,5500,2017-09-08 18:22:09+00:00,470,8,18,0
5772,14425106,900007609,1.9221927191800507,-13.535888671874087,3400,2017-09-08 18:24:06+00:00,228,8,18,0
5773,14426904,900005637,0.7096354117774771,-56.600830078125,4500,2017-09-08 18:41:09+00:00,168,8,18,0
5774,14427388,30000308,1.7866840716546697,199.535888671875,5500,2017-09-08 18:52:10+00:00,84,8,18,1
5775,14427652,900014481,1.5867761841099084,-52.321411132812045,4500,2017-09-08 18:55:08+00:00,590,8,18,0
5776,14428404,900011129,1.977431042580819,53.11279296875,4500,2017-09-08 18:55:08+00:00,355,8,18,0
5777,14427094,900015225,0.5788709593278019,-33.615356445312045,4500,2017-09-08 19:03:11+00:00,648,8,19,1
5778,14322223,900005774,1.8036816324394576,-4.030639648437045,4200,2017-09-07 11:26:04+00:00,174,7,11,0
5779,14322118,900015467,1.5500878555193818,-5.8692626953129565,3200,2017-09-07 11:30:04+00:00,682,7,11,0
5780,14321948,900013042,0.5991063895768421,62.160034179687045,4200,2017-09-07 11:30:04+00:00,490,7,11,0
5781,14321810,30000020,2.5529812242763343,-173.20471191406295,4400,2017-09-07 11:42:05+00:00,8,7,11,0
5782,14323462,900005774,1.013959025679049,-31.837524414062955,3200,2017-09-07 11:59:05+00:00,174,7,11,1
5783,14323059,900006038,1.5954558922370092,189.5651855468741,3700,2017-09-07 12:09:05+00:00,184,7,12,0
5784,14324895,900014085,0.2965621115174676,33.19506835937591,3200,2017-09-07 12:26:08+00:00,570,7,12,0
5785,14323710,900005636,1.261408963749441,-35.856567382812045,1200,2017-09-07 12:27:08+00:00,167,7,12,1
5786,14324455,900007725,1.2173462410867224,-27.459594726562955,4200,2017-09-07 12:28:07+00:00,248,7,12,0
5787,14325032,900013673,2.155122389299617,-14.628662109375913,6200,2017-09-07 12:29:09+00:00,533,7,12,0
5788,14325681,900006563,2.0095722341644424,18.5400390625,4200,2017-09-07 12:30:08+00:00,196,7,12,0
5789,14326418,30000177,0.11036748126063778,-6.1901855468740905,5200,2017-09-07 12:37:18+00:00,61,7,12,1
5790,14324702,900006874,2.7326332421272417,12.74072265625,3200,2017-09-07 12:39:11+00:00,202,7,12,0
5791,14327476,30000071,2.211895873317943,12.608154296875,4200,2017-09-07 12:43:10+00:00,24,7,12,0
5792,14327622,900013015,0.2946927122560814,0.1689453125,3700,2017-09-07 12:49:11+00:00,483,7,12,1
5793,14730777,30000253,1.225917917369573,16.446655273437955,5200,2017-09-14 13:29:08+00:00,69,14,13,0
5794,14730842,900003684,0.12374063833982547,16.40209960937409,5200,2017-09-14 13:31:08+00:00,111,14,13,1
5795,14730980,900015424,1.3445367818035778,14.276611328125913,5700,2017-09-14 13:33:08+00:00,681,14,13,0
5796,14730636,30000152,1.768769577681379,6.58740234375,6000,2017-09-14 13:37:10+00:00,52,14,13,0
5797,14731260,900014085,0.27949798396626885,-25.91479492187409,4200,2017-09-14 13:38:08+00:00,570,14,13,0
5798,14731448,900012872,1.455356255867272,20.04614257812591,5500,2017-09-14 13:41:09+00:00,475,14,13,0
5799,14731011,900013042,0.293453565811906,4.319702148437045,4200,2017-09-14 13:44:07+00:00,490,14,13,1
5800,14731408,900007722,0.3243761896182637,-4.424194335937045,5200,2017-09-14 13:49:07+00:00,247,14,13,1
5801,14733144,900015422,1.6640914997121223,47.109008789062955,6500,2017-09-14 14:17:06+00:00,679,14,14,0
5802,14733522,30000157,2.1477730221619518,-235.30310058593705,7600,2017-09-14 14:20:06+00:00,55,14,14,0
5803,14733753,900015925,2.364967468064648,-60.03784179687409,5500,2017-09-14 14:35:06+00:00,731,14,14,1
5804,14733977,900005727,0.2899666214739987,-11.616455078124087,5500,2017-09-14 14:35:06+00:00,171,14,14,1
5805,14734180,900007680,0.03444724706442565,1.99658203125,4500,2017-09-14 14:41:06+00:00,243,14,14,1
5806,14733500,900006038,2.0767574419142063,-61.48217773437591,5500,2017-09-14 14:45:06+00:00,184,14,14,0
5807,14735420,900007725,0.5140952690967808,53.7236328125,4500,2017-09-14 15:02:07+00:00,248,14,15,1
5808,14870432,900008201,0.3933928330407142,-12.5517578125,3200,2017-09-16 18:47:51+00:00,254,16,18,1
5809,14868675,900003712,0.5112900649022494,13.261352539062045,4200,2017-09-16 18:50:56+00:00,113,16,18,0
5810,14869764,900011720,0.9372492595804888,-20.667846679687045,4500,2017-09-16 18:52:54+00:00,404,16,18,0
5811,14870055,900015897,0.8808069774639958,151.86328125,3200,2017-09-16 18:55:53+00:00,727,16,18,0
5812,14871387,900012699,2.226058706321001,65.1796875,3700,2017-09-16 18:55:53+00:00,453,16,18,0
5813,14871446,900010432,1.3482166625174072,31.676635742187955,3200,2017-09-16 18:55:53+00:00,324,16,18,1
5814,14871805,900012790,1.4019477243231913,-21.78125,4200,2017-09-16 19:03:52+00:00,470,16,19,0
5815,14872161,900010371,1.1140328051525346,61.788330078125,5200,2017-09-16 19:08:53+00:00,322,16,19,0
5816,14873557,900003684,1.089059077503969,149.02746582031202,7200,2017-09-16 19:13:55+00:00,111,16,19,0
5817,14873165,900004738,0.662418750114513,58.01318359375,5200,2017-09-16 19:15:53+00:00,140,16,19,0
5818,14873228,900010566,1.1513299896025986,-41.1943359375,4200,2017-09-16 19:15:53+00:00,336,16,19,0
5819,14873420,900003684,0.5714884064756202,48.253540039062045,3700,2017-09-16 19:17:53+00:00,111,16,19,0
5820,14872610,900007609,2.4570641935180446,125.33435058593795,6500,2017-09-16 19:21:57+00:00,228,16,19,0
5821,15048807,900015423,1.6290855128804649,-29.314331054687045,6500,2017-09-19 19:37:56+00:00,680,19,19,0
5822,15049049,900006490,1.021869328254596,31.638793945312045,6500,2017-09-19 19:39:52+00:00,190,19,19,0
5823,15049246,900010714,1.1180026349177359,18.963623046875,4500,2017-09-19 19:42:54+00:00,349,19,19,1
5824,15050492,900011330,0.7426126749082567,46.38159179687409,5200,2017-09-19 19:59:52+00:00,371,19,19,0
5825,15051130,900005635,1.157884000837695,8.94873046875,5500,2017-09-19 20:13:53+00:00,166,19,20,0
5826,15051713,900002374,1.1901219169009576,-13.800170898437045,5000,2017-09-19 20:19:53+00:00,102,19,20,0
5827,15290626,900006491,2.2769340897864265,216.555908203125,13150,2017-09-24 03:35:48+00:00,191,24,3,1
5828,15213827,30000058,1.383718221707917,-47.150024414062045,5200,2017-09-22 21:48:55+00:00,18,22,21,0
5829,15214818,900014506,3.1327716241326566,-79.70422363281295,6850,2017-09-22 21:48:55+00:00,593,22,21,0
5830,15215225,900007058,1.0047305124215842,-17.872314453125,6200,2017-09-22 21:58:54+00:00,216,22,21,0
5831,15216056,900010564,1.3839337593481265,1.4169921875,6200,2017-09-22 22:10:52+00:00,334,22,22,0
5832,15216768,900011471,1.375032999813644,-27.262817382812045,7200,2017-09-22 22:19:53+00:00,386,22,22,0
5833,15218106,900010396,1.8250037813827984,14.909790039062955,6350,2017-09-22 23:03:51+00:00,323,22,23,0
5834,15219062,900013817,2.8161435032734703,-41.349609375,7400,2017-09-22 23:31:50+00:00,547,22,23,0
5835,15219211,900003684,0.6284613656175315,90.72546386718705,5200,2017-09-22 23:38:49+00:00,111,22,23,0
5836,15387533,30000170,0.996903463247224,-7.4866943359379565,7200,2017-09-25 19:54:04+00:00,59,25,19,0
5837,15389614,900006490,2.1876995494594933,10.145141601562043,3000,2017-09-25 19:55:02+00:00,190,25,19,0
5838,15387041,30000089,0.9049044098442841,-133.14099121093705,8200,2017-09-25 20:01:00+00:00,32,25,20,0
5839,15389526,900012790,0.3135147139089546,-8.468994140625,4200,2017-09-25 20:02:00+00:00,470,25,20,0
5840,15390837,900012735,0.4255779040383869,16.817016601562045,3700,2017-09-25 20:05:00+00:00,460,25,20,0
5841,15553542,900015780,1.12421828588918,129.96875,5200,2017-09-28 20:24:05+00:00,707,28,20,0
5842,15553879,900013022,2.8192580996905976,138.28576660156295,5100,2017-09-28 20:33:04+00:00,485,28,20,0
5843,15554134,900014389,0.8715698213866142,-7.1434326171870435,5200,2017-09-28 20:41:04+00:00,581,28,20,0
5844,15709311,900007609,1.0938727843381308,114.25366210937591,8500,2017-10-01 13:29:09+00:00,228,1,13,0
5845,15711141,900009494,1.0482099618702907,135.06945800781205,6500,2017-10-01 13:32:07+00:00,303,1,13,1
5846,15711338,900006861,1.5136095271126135,34.635620117187045,4500,2017-10-01 13:32:07+00:00,200,1,13,0
5847,15712235,30000177,2.3933003350444424,189.6608886718759,7100,2017-10-01 13:34:12+00:00,61,1,13,0
5848,15711952,900006861,1.2032772309341166,-17.115356445312955,6500,2017-10-01 13:37:07+00:00,200,1,13,0
5849,15712701,900015216,2.439319077432255,-160.4892578125,7700,2017-10-01 13:43:09+00:00,647,1,13,0
5850,15710094,900006038,2.729708170875606,-30.847290039062955,6850,2017-10-01 13:43:09+00:00,184,1,13,0
5851,15712543,30000026,1.6446588421579085,162.62097167968798,6000,2017-10-01 13:46:07+00:00,10,1,13,0
5852,15711613,900008634,1.4293269189583322,-4.0927734375,7500,2017-10-01 13:49:12+00:00,278,1,13,0
5853,15711912,30000117,2.7395698357380684,-24.269653320312045,10300,2017-10-01 13:52:07+00:00,43,1,13,0
5854,15710602,30000020,3.8246433861215294,-65.33850097656295,7700,2017-10-01 13:52:07+00:00,8,1,13,0
5855,15714750,900007722,0.672851557050307,11.377563476562955,5500,2017-10-01 13:53:10+00:00,247,1,13,1
5856,15614395,900015925,2.1512569452063293,21.169799804687955,5200,2017-09-29 22:08:58+00:00,731,29,22,0
5857,15614552,900015423,2.600686815058189,-6.4046630859370435,3900,2017-09-29 22:12:57+00:00,680,29,22,0
5858,15614641,900016102,1.4191365978300543,69.979736328125,3200,2017-09-29 22:14:57+00:00,747,29,22,0
5859,15614396,900014389,1.3350847929584362,13.807739257812955,4200,2017-09-29 22:18:58+00:00,581,29,22,0
5860,15615234,900015423,2.2463285446861287,-0.94384765625,3300,2017-09-29 22:27:57+00:00,680,29,22,0
5861,15615007,900004201,1.5084951601960694,-23.433227539062045,4200,2017-09-29 22:32:57+00:00,119,29,22,0
5862,15615604,900003684,1.8919519162099203,-30.5361328125,3200,2017-09-29 22:34:56+00:00,111,29,22,0
5863,15893782,30000003,2.093866178869027,49.020874023437045,4000,2017-10-04 20:09:10+00:00,1,4,20,0
5864,15893256,30000058,1.538648548215837,16.291870117187955,3200,2017-10-04 20:14:08+00:00,18,4,20,0
5865,15894218,900011221,0.9562191854940016,27.192016601562045,3700,2017-10-04 20:14:08+00:00,362,4,20,0
5866,15895464,900011641,2.616284661041224,130.41711425781205,4050,2017-10-04 20:25:04+00:00,400,4,20,0
5867,15895173,900009494,0.1421412168585241,-6.77099609375,5200,2017-10-04 20:25:04+00:00,303,4,20,0
5868,15895711,900006491,0.4667462982241836,24.38427734375,3200,2017-10-04 20:27:05+00:00,191,4,20,0
5869,15895593,30000308,0.2689562931380689,19.626342773437045,5200,2017-10-04 20:34:05+00:00,84,4,20,0
5870,14282213,900015397,1.7976738022826482,-64.42822265625,4700,2017-09-06 13:03:13+00:00,666,6,13,0
5871,14280578,900006038,0.9683833488767332,-2.0947265625,4200,2017-09-06 13:09:18+00:00,184,6,13,1
5872,14282648,900007680,2.0161233800242986,-11.001098632812958,3200,2017-09-06 13:14:12+00:00,243,6,13,0
5873,14280901,900013932,1.842059527886613,-14.49560546875,4200,2017-09-06 13:17:15+00:00,558,6,13,0
5874,14283786,30000097,1.2311273952175272,-11.369995117187955,5200,2017-09-06 13:27:11+00:00,36,6,13,0
5875,14282868,900004621,1.4274488880942564,66.86010742187409,4700,2017-09-06 13:28:11+00:00,134,6,13,1
5876,14284379,900014452,1.0173845602837892,-26.011596679687955,3200,2017-09-06 13:37:11+00:00,586,6,13,0
5877,14283266,900015897,1.528295685102448,59.08569335937591,6200,2017-09-06 13:39:13+00:00,727,6,13,0
5878,14284060,900012602,1.3175297206230048,-8.173950195312045,4200,2017-09-06 13:42:16+00:00,447,6,13,0
5879,14284634,900012792,1.117121510060467,-129.9765625,3700,2017-09-06 13:46:18+00:00,471,6,13,0
5880,14283296,900011326,1.641664828919731,96.08630371093705,3700,2017-09-06 13:50:12+00:00,369,6,13,0
5881,14284678,900011720,1.2290287446124255,48.374145507812955,4200,2017-09-06 13:52:14+00:00,404,6,13,0
5882,14242641,900008201,2.6114432929086777,70.40075683593795,3700,2017-09-05 16:11:08+00:00,254,5,16,0
5883,14245699,900012739,1.3494306381545125,33.144897460937955,5200,2017-09-05 17:19:09+00:00,462,5,17,0
5884,14246598,900012872,0.5777383420515333,-2.7496337890620453,3200,2017-09-05 17:35:08+00:00,475,5,17,0
5885,14246845,900015477,1.341944704052676,18.171630859375,5200,2017-09-05 17:45:08+00:00,686,5,17,0
5886,14247113,900007722,2.044946322362785,-27.557861328125,3200,2017-09-05 17:51:08+00:00,247,5,17,0
5887,14247202,900004372,0.8501946907994125,-14.661499023437045,4200,2017-09-05 17:58:08+00:00,130,5,17,1
5888,14854859,900006856,0.9073782366644728,-10.762084960937042,4200,2017-09-16 15:41:50+00:00,199,16,15,0
5889,14856302,900007625,0.9943818448409318,-3.12060546875,3700,2017-09-16 15:58:50+00:00,232,16,15,0
5890,14856477,900012785,2.14922933879265,43.418579101562955,3700,2017-09-16 15:59:50+00:00,466,16,15,0
5891,14857888,900006489,2.099439960596036,152.31799316406202,3200,2017-09-16 16:10:51+00:00,189,16,16,0
5892,14857927,900005727,0.7854066421753422,90.2119140625,3700,2017-09-16 16:11:50+00:00,171,16,16,0
5893,14858003,900006880,0.7576264976573638,65.76928710937409,4200,2017-09-16 16:13:50+00:00,206,16,16,0
5894,14858521,900006490,1.1845139125219508,40.807739257812045,3200,2017-09-16 16:18:52+00:00,190,16,16,0
5895,14858740,900013742,1.0498288451920743,54.04907226562591,5200,2017-09-16 16:22:50+00:00,540,16,16,0
5896,14858857,900011321,1.8792312202676107,40.842407226562045,3200,2017-09-16 16:23:51+00:00,367,16,16,0
5897,14858118,900007756,3.6371864448060616,222.3759765625,5500,2017-09-16 16:23:51+00:00,250,16,16,0
5898,14860330,900003685,0.6257029179672824,3.6575927734370453,3200,2017-09-16 16:43:51+00:00,112,16,16,1
5899,14860712,900012785,1.1291959070227071,6.0601806640629565,4200,2017-09-16 16:52:50+00:00,466,16,16,0
5900,14860661,900002482,1.1358725842201327,3.9647216796879534,3200,2017-09-16 16:52:50+00:00,106,16,16,0
5901,14860737,900006881,2.062736600373759,23.07202148437409,3200,2017-09-16 16:54:51+00:00,207,16,16,0
5902,14860574,900014515,0.4240381916135103,13.677734375,3200,2017-09-16 16:56:51+00:00,598,16,16,0
5903,14861663,30000178,0.3894737868659488,-20.464477539062045,5200,2017-09-16 17:00:50+00:00,62,16,17,0
5904,14860606,900015225,2.079291897433131,-41.93432617187409,3200,2017-09-16 17:01:50+00:00,648,16,17,0
5905,14862857,900008201,1.3505091087140149,-25.177856445312045,4200,2017-09-16 17:17:50+00:00,254,16,17,0
5906,15002903,900014724,3.834025849584582,108.14770507812409,9200,2017-09-18 20:15:52+00:00,617,18,20,0
5907,15003515,900015404,1.0665825224302177,39.52880859375,8000,2017-09-18 20:18:51+00:00,670,18,20,0
5908,15003168,900013010,1.5497794200141377,-41.67517089843796,7500,2017-09-18 20:19:52+00:00,481,18,20,0
5909,15003624,900009494,1.4913426090873019,161.527587890625,7500,2017-09-18 20:26:50+00:00,303,18,20,0
5910,15004144,900006489,1.7003014265366525,110.224853515625,5500,2017-09-18 20:27:50+00:00,189,18,20,0
5911,15003313,900004326,0.3760001403517629,-28.8173828125,5500,2017-09-18 20:30:50+00:00,124,18,20,0
5912,15004937,30000177,1.7411740429981921,9.14892578125,6500,2017-09-18 20:40:50+00:00,61,18,20,0
5913,15004927,900007627,1.4084593865598691,-118.8994140625,6500,2017-09-18 20:50:49+00:00,233,18,20,0
5914,15004257,900005791,0.11409537566167835,7.0218505859370435,6000,2017-09-18 20:55:49+00:00,175,18,20,0
5915,15006000,900010673,0.7779359228146259,55.5966796875,7500,2017-09-18 21:05:49+00:00,343,18,21,0
5916,15139160,900012514,0.5135166741100698,1.6868896484379547,3200,2017-09-21 18:48:54+00:00,444,21,18,0
5917,15139171,900006688,1.0185306062086077,27.600952148437955,3200,2017-09-21 18:49:53+00:00,197,21,18,0
5918,15139672,900003684,0.7885875802364525,22.729370117187045,4200,2017-09-21 18:55:54+00:00,111,21,18,1
5919,15141818,30000057,0.2462505386541901,-7.2635498046870435,5200,2017-09-21 19:19:54+00:00,17,21,19,0
5920,15142534,900011330,2.1570899184045254,-70.9873046875,5800,2017-09-21 19:20:54+00:00,371,21,19,0
5921,15144373,30000152,1.8961356183491225,149.88708496093702,3700,2017-09-21 19:34:55+00:00,52,21,19,0
5922,15144260,900011551,0.8133873607011284,23.0498046875,4000,2017-09-21 19:35:57+00:00,397,21,19,0
5923,15344547,30000063,0.9341780183972604,-4.7541503906240905,6500,2017-09-24 20:06:01+00:00,21,24,20,0
5924,15343757,30000251,2.085855673919891,162.09094238281202,6500,2017-09-24 20:04:02+00:00,68,24,20,0
5925,15343070,900011745,1.9540502673764808,-45.91772460937591,5500,2017-09-24 20:03:03+00:00,408,24,20,0
5926,15343340,900013022,1.2251172869724023,45.813842773437045,6500,2017-09-24 20:06:01+00:00,485,24,20,0
5927,15343967,900011500,0.8307939661541193,10.164428710937043,6000,2017-09-24 20:07:04+00:00,391,24,20,0
5928,15341745,900010567,1.4299878302536384,-10.254028320312043,4500,2017-09-24 20:07:04+00:00,337,24,20,0
5929,15344606,900013873,2.9620278632276964,-81.09887695312409,7650,2017-09-24 20:07:04+00:00,554,24,20,0
5930,15342952,900005635,1.3232802338004153,-7.6329345703129565,7500,2017-09-24 20:08:05+00:00,166,24,20,0
5931,15345035,900006003,0.8797627021081431,4.8347167968740905,5500,2017-09-24 20:11:02+00:00,182,24,20,0
5932,15344977,900011330,1.4921388364412642,77.10571289062409,9500,2017-09-24 20:11:02+00:00,371,24,20,0
5933,15342346,900004658,0.7986812598274917,-27.646850585937955,5500,2017-09-24 20:17:01+00:00,136,24,20,0
5934,15345459,900006876,1.7257687107454476,-14.960571289062955,6350,2017-09-24 20:21:00+00:00,204,24,20,0
5935,15346036,900008202,1.8741987258825603,-2.9722900390620453,4850,2017-09-24 20:23:02+00:00,255,24,20,0
5936,15346333,900007610,1.0587257827618528,-17.565551757812955,5500,2017-09-24 20:24:02+00:00,229,24,20,0
5937,15343510,900015225,2.263891144831629,174.986328125,6050,2017-09-24 20:26:04+00:00,648,24,20,0
5938,15347194,900012602,3.2624507916566614,55.077392578125,7450,2017-09-24 20:33:02+00:00,447,24,20,0
5939,15346301,900015925,0.7941891818608092,-30.113159179687045,5500,2017-09-24 20:35:00+00:00,731,24,20,0
5940,15347712,900012699,1.6017768345306551,173.52258300781205,5600,2017-09-24 20:39:59+00:00,453,24,20,0
5941,15347434,900012786,1.0430413657820201,1.2340087890620453,4500,2017-09-24 20:41:01+00:00,467,24,20,0
5942,15347271,900014481,2.126713009629541,4.54541015625,6000,2017-09-24 20:45:00+00:00,590,24,20,0
5943,15348069,900010565,2.2303467925743305,-23.244873046875,5650,2017-09-24 20:45:00+00:00,335,24,20,0
5944,15348049,900006910,1.835893825884351,212.998291015625,6500,2017-09-24 20:45:58+00:00,209,24,20,0
5945,15347479,900013070,0.9517118075025122,-22.079467773437045,4500,2017-09-24 20:48:58+00:00,492,24,20,0
5946,15279934,900010673,1.2358575606811717,136.65234375,4700,2017-09-23 20:58:00+00:00,343,23,20,0
5947,15278592,900004089,3.4109525248755994,-2.6859130859379547,5650,2017-09-23 21:09:58+00:00,117,23,21,0
5948,15281744,900014724,3.549245780695184,25.51171875,5500,2017-09-23 21:13:58+00:00,617,23,21,0
5949,15280896,900002374,2.239698724903696,-0.9554443359370453,3200,2017-09-23 21:13:58+00:00,102,23,21,0
5950,15281759,900015420,1.959541320415568,60.231689453125,3200,2017-09-23 21:15:01+00:00,677,23,21,0
5951,15426043,900004941,2.3361732182528545,-123.59460449218795,4500,2017-09-26 14:04:05+00:00,146,26,14,1
5952,15425883,900007604,0.7414809142247026,16.577758789062955,7500,2017-09-26 14:18:09+00:00,226,26,14,0
5953,15427910,900005774,2.198370776113955,-3.627685546875,7500,2017-09-26 14:27:01+00:00,174,26,14,0
5954,15428069,900009068,0.5861344004741356,6.87353515625,8000,2017-09-26 14:28:00+00:00,298,26,14,0
5955,15428455,900013873,1.3772430269345517,181.49328613281293,9500,2017-09-26 14:28:00+00:00,554,26,14,1
5956,15544635,30000019,1.611380263594303,-42.746215820312045,3700,2017-09-28 19:11:05+00:00,7,28,19,0
5957,15545911,900005229,0.5520096473688108,8.077270507812955,3200,2017-09-28 19:11:05+00:00,156,28,19,1
5958,15546842,900014452,2.4914803348304058,192.83447265625,7450,2017-09-28 19:19:05+00:00,586,28,19,0
5959,15545880,900005635,1.4359679917040682,14.956420898437045,4200,2017-09-28 19:21:04+00:00,166,28,19,0
5960,15546519,900008528,0.7559298740909867,-0.32849121093795475,3700,2017-09-28 19:22:06+00:00,267,28,19,0
5961,15547411,900011216,0.6608480400175544,-13.4931640625,3200,2017-09-28 19:24:06+00:00,358,28,19,0
5962,15547978,900005093,0.8617953279400948,75.546142578125,3200,2017-09-28 19:30:07+00:00,151,28,19,0
5963,15548758,900005955,1.67219465942358,2.1657714843740905,5200,2017-09-28 19:35:06+00:00,179,28,19,0
5964,15640812,900002516,0.3777090297743048,22.423095703125,6500,2017-09-30 13:54:05+00:00,107,30,13,1
5965,15640902,900011330,2.5884322717434185,-19.51293945312591,7950,2017-09-30 13:55:04+00:00,371,30,13,0
5966,15639686,900004288,1.2995232585390577,11.373779296874087,5500,2017-09-30 13:56:06+00:00,121,30,13,1
5967,15640076,900004326,0.7164996428812358,-1.993896484375,7500,2017-09-30 13:57:07+00:00,124,30,13,1
5968,15641641,900012786,0.8141020695842578,7.16748046875,6500,2017-09-30 14:09:04+00:00,467,30,14,0
5969,15642695,900009496,2.522951497854667,95.49792480468795,6800,2017-09-30 14:19:04+00:00,305,30,14,1
5970,15757727,900002482,2.909277425584868,18.427368164062045,7000,2017-10-01 21:48:57+00:00,106,1,21,0
5971,15757576,900004621,3.570764265964511,16.66015625,7750,2017-10-01 21:53:56+00:00,134,1,21,0
5972,15757983,900006491,1.5893272819042783,164.79150390625,5350,2017-10-01 21:55:56+00:00,191,1,21,0
5973,15759365,900011355,0.7615860786469406,91.62243652343795,6200,2017-10-01 23:20:52+00:00,375,1,23,0
5974,15759958,900012438,2.536880894848689,105.0849609375,5200,2017-10-02 00:16:52+00:00,435,2,0,1
5975,15676948,900016584,3.2189883783846835,82.37072753906205,6650,2017-09-30 20:45:07+00:00,778,30,20,0
5976,15677698,30000026,1.2200741612736357,-37.955078125,5200,2017-09-30 20:58:10+00:00,10,30,20,0
5977,15675002,900012602,2.414733793492044,29.216674804687955,3400,2017-09-30 20:58:10+00:00,447,30,20,0
5978,15678200,900005633,2.095266788418809,-9.760375976562957,4650,2017-09-30 21:08:06+00:00,165,30,21,0
5979,15679284,900014662,4.312390450243533,-29.397338867187045,7250,2017-09-30 21:09:08+00:00,611,30,21,0
5980,15680044,900012735,1.4462511068713613,33.157592773437955,5500,2017-09-30 21:12:05+00:00,460,30,21,0
5981,15680196,900010254,1.833813141440464,-15.7294921875,5200,2017-09-30 21:14:07+00:00,319,30,21,0
5982,15680037,900012790,1.920309662597828,-35.464721679687955,5200,2017-09-30 21:17:04+00:00,470,30,21,0
5983,15896663,900009494,0.699466611057598,-64.349609375,5700,2017-10-04 20:44:04+00:00,303,4,20,0
5984,15897124,900016486,1.2691610263144777,28.73388671875,3700,2017-10-04 20:46:06+00:00,771,4,20,0
5985,15896223,30000308,2.4675358234944897,97.16711425781295,4200,2017-10-04 20:46:06+00:00,84,4,20,0
5986,15896338,900016069,1.528786234144666,33.14721679687409,5200,2017-10-04 20:46:06+00:00,742,4,20,0
5987,15895739,900009060,2.8699549748414164,244.998046875,5000,2017-10-04 20:48:04+00:00,294,4,20,0
5988,15897984,900003685,2.156121382746464,35.161987304687045,3200,2017-10-04 20:59:03+00:00,112,4,20,0
5989,15899671,900016551,2.018209526735696,-30.115600585937955,4200,2017-10-04 21:31:59+00:00,776,4,21,0
5990,14614190,900005639,1.7030982180631746,0.35534667968795475,3200,2017-09-11 19:20:10+00:00,169,11,19,0
5991,14614045,900012601,0.2904204845695192,-26.461669921875,3200,2017-09-11 19:23:08+00:00,446,11,19,0
5992,14615263,900013133,0.6475861164348461,106.047119140625,4200,2017-09-11 19:24:09+00:00,502,11,19,0
5993,14614876,900013329,0.6387981795513055,-17.048461914062045,4200,2017-09-11 19:26:12+00:00,513,11,19,1
5994,14615603,30000300,2.9167625826472485,100.43115234375,4400,2017-09-11 19:28:09+00:00,82,11,19,0
5995,14615294,900006874,1.5111200262278748,-11.155151367187042,4300,2017-09-11 19:30:10+00:00,202,11,19,0
5996,14615979,900008202,2.219574784702968,16.39038085937591,3200,2017-09-11 19:32:10+00:00,255,11,19,0
5997,14615842,900011321,1.740429298538308,9.7392578125,4200,2017-09-11 19:35:10+00:00,367,11,19,0
5998,14616779,30000057,1.3870520054837423,-37.08544921875,4200,2017-09-11 19:39:09+00:00,17,11,19,0
5999,14616972,900009486,1.643144782495336,-11.019409179687042,5200,2017-09-11 19:42:08+00:00,302,11,19,0
6000,14614675,900010677,2.1332772501717643,167.48974609375,3700,2017-09-11 19:44:12+00:00,345,11,19,0
6001,14616848,900006688,1.5118158565993158,33.5283203125,3200,2017-09-11 19:46:10+00:00,197,11,19,0
6002,14618529,900015714,0.4463252992947435,-0.5539550781259095,4200,2017-09-11 19:59:08+00:00,700,11,19,0
6003,14280518,30000152,2.069709218499631,3.3024902343740905,3200,2017-09-06 12:48:16+00:00,52,6,12,0
6004,14298785,900014392,1.9348468423952023,169.498779296875,4200,2017-09-06 18:29:11+00:00,582,6,18,0
6005,14298397,900012602,2.4025827673927846,35.045166015625,3200,2017-09-06 18:33:10+00:00,447,6,18,0
6006,14298923,900012785,1.4305808441029075,7.99951171875,3200,2017-09-06 18:36:11+00:00,466,6,18,0
6007,14299334,900014481,1.3268392254549088,15.095581054687955,3700,2017-09-06 18:42:12+00:00,590,6,18,0
6008,14300266,900006490,1.7674022907170388,-25.658935546875,3200,2017-09-06 18:48:11+00:00,190,6,18,0
6009,14299787,900012148,1.2535506526976004,110.60888671875,3200,2017-09-06 18:48:11+00:00,422,6,18,0
6010,14300332,30000276,2.3725037894817875,89.822265625,4300,2017-09-06 18:56:11+00:00,79,6,18,0
6011,14301290,900014452,2.4638845661197406,-0.4039306640629548,4200,2017-09-06 19:01:12+00:00,586,6,19,0
6012,14301038,900002479,0.6324209855966334,44.885620117187045,4200,2017-09-06 19:03:12+00:00,105,6,19,0
6013,14300889,900010396,0.8516476851766194,12.456909179687045,5200,2017-09-06 19:06:12+00:00,323,6,19,0
6014,14301922,900006491,1.8908707485452128,-35.33447265625,3700,2017-09-06 19:09:11+00:00,191,6,19,0
6015,14302156,900002482,0.13192664572194585,-5.063232421875,4200,2017-09-06 19:12:13+00:00,106,6,19,0
